a0,a1,a2,a3,a4,a5,a6,class
5,3,633790200103570147,76635,4.038243770599365,1.3389790058135986,0.5299583673477173,0
5,2,633790200103840438,76636,4.210002422332764,1.2208598852157593,-0.184451684,0
5,0,633790200104110731,76637,3.15445327758789,1.789082646369934,0.2772051692008972,0
5,1,633790200104381029,76638,3.3146066665649414,0.5880197882652283,0.1022145971655845,0
5,3,633790200104651328,76639,4.069772720336914,1.2730313539505005,0.4635533988475799,0
5,2,633790200104921619,76640,4.191253662109375,1.1661275625228882,0.0567568764090538,0
5,0,633790200105191913,76641,3.173524856567383,1.8140654563903809,0.3484717309474945,0
5,3,633790200105732501,76642,4.711970806121826,1.075371026992798,0.5755671858787537,0
5,0,633790200106273090,76643,3.190542221069336,1.726075291633606,0.3536392450332641,0
5,1,633790200106543382,76644,3.2150893211364746,1.0300439596176147,0.0404909439384937,0
5,3,633790200106813679,76645,3.979140520095825,1.2208484411239624,0.1237116754055023,0
5,2,633790200107083973,76646,4.2039947509765625,1.2840944528579712,0.2414842993021011,0
5,0,633790200107354268,76647,3.140604019165039,1.5414032936096191,0.5044679045677185,0
5,3,633790200107894848,76648,4.030101299285889,1.1956560611724854,0.1900991797447204,0
5,2,633790200108165141,76649,4.057207584381104,1.3306801319122314,0.0571995750069618,0
5,0,633790200108435433,76650,3.1220688819885254,1.1507397890090942,0.3826660215854645,0
5,1,633790200108705727,76651,3.188518524169922,1.1155585050582886,0.175070583820343,0
5,3,633790200108976020,76652,4.412741184234619,1.3526607751846311,-0.04231583,0
5,2,633790200109246314,76653,4.092484951019287,1.3529877662658691,0.0397111289203166,0
5,0,633790200109516606,76654,3.091385126113892,1.1487953662872314,0.2555835545063019,0
5,3,633790200110057193,76655,4.425562858581543,1.1673718690872192,-0.135211527,0
5,2,633790200110327491,76656,3.948796033859253,1.3547385931015017,0.3912912011146545,0
5,0,633790200110597781,76657,3.1335251331329346,1.0901882648468018,0.2928187549114227,0
5,1,633790200110868071,76658,3.228254795074463,1.163644552230835,0.1554079204797744,0
5,3,633790200111138368,76659,4.289403438568115,1.0780680179595947,0.0490469671785831,0
5,2,633790200111408661,76660,4.601534366607666,2.152189016342163,1.0189875364303589,0
5,0,633790200111678960,76661,3.151286363601685,1.0573208332061768,0.3230056762695312,0
5,3,633790200112219541,76662,4.175560474395752,0.9531501531600952,0.2228105068206787,0
5,2,633790200112489831,76663,4.539692401885986,2.1890997886657715,1.0517542362213137,0
5,0,633790200112760130,76664,3.325465679168701,1.193325757980347,0.3755610585212707,0
5,1,633790200113030428,76665,3.3166427612304688,1.2265491485595703,0.1115176379680633,0
5,3,633790200113300718,76666,4.203895092010498,0.9913429021835328,0.2845279574394226,0
5,2,633790200113571012,76667,4.085723876953125,1.335225224494934,0.0061874650418758,0
5,0,633790200113841304,76668,3.355943202972412,1.2097337245941162,0.3989840745925903,0
5,2,633790200114652176,76669,4.01753044128418,1.369361400604248,0.263111412525177,0
5,0,633790200114922467,76670,3.3885440826416016,1.1955074071884155,0.4227907061576843,0
5,1,633790200115192764,76671,3.3368377685546875,1.2232669591903689,0.1146690547466278,0
5,3,633790200115463055,76672,4.265472412109375,1.3024497032165527,0.3231804370880127,0
5,2,633790200115733352,76673,4.1128997802734375,1.301958680152893,0.0096052587032318,0
5,3,633790200116544224,76674,4.196042060852051,1.2926368713378906,0.1156752184033393,0
5,2,633790200116814521,76675,4.356925964355469,0.9053987860679626,-0.090691119,0
5,1,633790200117355102,76676,3.359368324279785,1.2132443189620972,-0.038075808,0
5,3,633790200117625393,76677,4.790175437927246,1.131805419921875,0.5697135329246521,0
5,2,633790200117895690,76678,4.151346683502197,1.2125204801559448,0.1304735839366912,0
5,3,633790200118706562,76679,4.3141374588012695,1.0256980657577517,0.3085521757602691,0
5,2,633790200118976853,76680,4.239204406738281,1.293033242225647,-0.378796548,0
5,0,633790200119247145,76681,3.530681610107422,1.188481092453003,0.4562529623508453,0
5,1,633790200119517437,76682,3.265188694000244,1.1425472497940063,0.1285424530506134,0
5,3,633790200119787730,76683,4.631320476531982,1.0802022218704224,0.4228625297546386,0
5,2,633790200120058024,76684,4.155426025390625,1.3288815021514893,-0.104563661,0
5,0,633790200120328315,76685,3.547860622406006,1.1938714981079102,0.514340877532959,0
5,3,633790200120868895,76686,4.791559219360352,1.094649076461792,0.5025916695594788,0
5,2,633790200121139188,76687,3.7272250652313232,1.714898705482483,0.6953088045120239,0
5,0,633790200121409480,76688,3.499222993850708,1.2180181741714478,0.4872963726520538,0
5,1,633790200121679777,76689,3.287795305252075,1.2324633598327637,0.1288042366504669,0
5,3,633790200121950068,76690,4.809365749359131,1.1376872062683103,0.4646376669406891,0
5,2,633790200122220360,76691,3.9489805698394775,1.5503830909729004,-0.061244391,0
5,0,633790200122490651,76692,3.526366949081421,1.2231316566467283,0.4787336885929107,0
5,2,633790200123301528,76693,4.173938274383545,1.2511224746704102,-0.046457946,0
5,0,633790200123571818,76694,3.475839614868164,1.2009284496307373,0.5507135391235352,0
5,1,633790200123842115,76695,3.2767772674560547,1.1477314233779907,0.2393504381179809,0
5,3,633790200124112408,76696,4.817684650421143,1.1826529502868652,0.6655781269073486,0
5,2,633790200124382706,76697,4.20166540145874,1.286665916442871,-0.264484942,0
5,0,633790200124653003,76698,3.4792065620422363,1.2165684700012207,0.4898554980754852,0
5,3,633790200125193589,76699,4.291583061218262,1.0847282409667969,0.4255329668521881,0
5,2,633790200125463883,76700,4.031439781188965,1.458914041519165,-0.103867188,0
5,0,633790200125734181,76701,3.452719449996948,1.1947925090789795,0.5619032382965088,0
5,1,633790200126004480,76702,3.171591758728028,1.1520193815231323,0.2248516231775283,0
5,3,633790200126274770,76703,4.271414279937744,1.0712581872940063,0.10279431194067,0
5,2,633790200126545067,76704,3.907315492630005,1.4642210006713867,0.1261352151632309,0
5,0,633790200126815362,76705,3.439538717269897,1.2493326663970947,0.5819152593612671,0
5,3,633790200127355945,76706,4.299116611480713,1.0470342636108398,0.0385670624673366,0
5,2,633790200127626238,76707,4.2601094245910645,1.506649374961853,0.1724337935447693,0
5,0,633790200127896530,76708,3.2639260292053223,1.070285081863403,0.4812933504581451,0
5,1,633790200128166829,76709,3.2977843284606934,1.2935243844985962,0.0738103985786438,0
5,3,633790200128437125,76710,4.301600456237793,1.0242067575454712,0.1267108470201492,0
5,2,633790200128707418,76711,4.26615047454834,1.4796257019042969,0.1749881654977798,0
5,0,633790200128977716,76712,3.234053373336792,1.0777112245559692,0.4362818598747253,0
5,3,633790200129518296,76713,4.32159423828125,1.0528839826583862,0.1964242607355117,0
5,2,633790200129788592,76714,4.260790824890137,1.4533655643463137,0.1125158369541168,0
5,0,633790200130058887,76715,3.2265965938568115,1.0873011350631714,0.3908255100250244,0
5,1,633790200130329179,76716,3.1587607860565186,1.0741724967956543,0.1938901841640472,0
5,3,633790200130599474,76717,4.23620080947876,1.0465612411499023,0.3160915970802307,0
5,2,633790200130869772,76718,4.027881145477295,1.4277355670928955,0.1379865258932113,0
5,0,633790200131140066,76719,3.225851058959961,1.0909627676010132,0.2374559193849563,0
5,3,633790200131680655,76720,4.1940531730651855,1.0452739000320437,0.1409332305192947,0
5,2,633790200131950949,76721,4.090599060058594,1.444172501564026,0.1829393059015274,0
5,0,633790200132221239,76722,3.294236660003662,1.260157346725464,0.3278926014900207,0
5,1,633790200132491534,76723,3.274672269821167,1.1996803283691406,0.1345272809267044,0
5,3,633790200132761832,76724,4.152894020080566,0.997632622718811,0.2179058641195297,0
5,3,633790200133842996,76725,4.728940486907959,1.1058906316757202,0.6995177268981934,0
5,2,633790200134113291,76726,4.123411655426025,1.36420476436615,0.3214449286460876,0
5,0,633790200134383581,76727,3.328808307647705,1.5847090482711792,0.3381070792675018,0
5,1,633790200134653880,76728,3.051819086074829,1.2341653108596802,0.2619952857494354,0
5,2,633790200135194464,76729,4.008674621582031,1.7392877340316772,0.4889304041862488,0
5,0,633790200135464758,76730,3.3445541858673096,1.5957621335983276,0.1450260430574417,0
5,2,633790200136275636,76731,4.184175968170166,1.229072332382202,0.3209168910980224,0
5,0,633790200136545934,76732,3.1782114505767822,1.8035959005355835,0.4509270787239074,0
5,1,633790200136816232,76733,3.0318760871887207,0.5854252576828003,2.706927807594184e-05,0
5,3,633790200137086528,76734,4.045910358428955,1.1725562810897827,0.33714359998703,0
5,2,633790200137356824,76735,4.134267330169678,1.3516578674316406,0.212701603770256,0
5,0,633790200137627115,76736,3.167323350906372,1.811070203781128,0.2955791652202606,0
5,3,633790200138167701,76737,4.066318988800049,0.9600009918212892,0.3222549557685852,0
5,2,633790200138437995,76738,4.026804447174072,1.1338388919830322,0.1799077689647674,0
5,0,633790200138708294,76739,3.2088937759399414,1.777288794517517,0.4321223795413971,0
5,1,633790200138978589,76740,3.265522718429565,1.099980711936951,0.2808482348918915,0
5,3,633790200139248885,76741,4.208908557891846,1.1313410997390747,0.250673770904541,0
5,2,633790200139519183,76742,4.616312026977539,-0.436372966,-1.194693923,0
5,0,633790200139789474,76743,3.2510221004486084,1.6825861930847168,0.4063640534877777,0
5,3,633790200140330055,76744,4.5545430183410645,0.857915461063385,0.8229241371154785,0
5,2,633790200140600348,76745,4.438406467437744,1.0143449306488037,-1.014748931,0
5,0,633790200140870644,76746,3.2738518714904785,1.6997276544570925,0.3630516827106476,0
5,1,633790200141140943,76747,3.155463457107544,1.2658567428588867,0.3074195981025696,0
5,3,633790200141411234,76748,4.187758922576904,1.269654631614685,0.373821496963501,0
5,2,633790200141681526,76749,4.237656593322754,1.3442217111587524,0.4700080752372741,0
5,0,633790200141951823,76750,3.2824203968048096,1.6703133583068848,0.2712745666503906,0
5,3,633790200142492407,76751,4.117151260375977,1.215393304824829,0.293644368648529,0
5,2,633790200142762699,76752,4.123383522033691,1.0679192543029783,-0.011168644,0
5,0,633790200143032992,76753,3.262295722961426,1.5614339113235474,0.136808305978775,0
5,1,633790200143303283,76754,3.095743179321289,1.386582374572754,0.355413556098938,0
5,3,633790200143573581,76755,4.1669745445251465,1.1947240829467771,0.298474907875061,0
5,2,633790200143843876,76756,4.110129833221436,1.1870704889297483,0.2610887885093689,0
5,0,633790200144114170,76757,3.356118440628052,1.6161717176437378,0.2620497643947601,0
5,3,633790200144654750,76758,5.387789249420166,0.011086800135672,2.588456392288208,0
5,2,633790200144925046,76759,4.076575756072998,1.1749125719070437,0.233894869685173,0
5,0,633790200145195342,76760,3.0640997886657715,1.6166555881500244,0.3063018918037414,0
5,1,633790200145465632,76761,3.0868160724639893,1.4329594373703003,0.3139415383338928,0
5,3,633790200145735926,76762,4.282986640930176,1.1547565460205078,0.2154109925031662,0
5,2,633790200146006222,76763,4.060441970825195,1.1907767057418823,0.4469658434391022,0
5,0,633790200146276519,76764,3.079198122024536,1.626490592956543,0.2942322790622711,0
5,3,633790200146817108,76765,5.381477355957031,0.0185887943953275,2.5805439949035645,0
5,2,633790200147087400,76766,3.555182933807373,1.2345682382583618,0.2332635819911956,0
5,0,633790200147357695,76767,3.0925300121307373,1.130831003189087,0.3640074133872986,0
5,1,633790200147627989,76768,3.118736267089844,1.444071888923645,0.3374753296375274,0
5,3,633790200147898286,76769,4.360344409942627,1.0655006170272827,0.0569851845502853,0
5,2,633790200148168577,76770,4.164613723754883,1.3030604124069214,0.4451872408390045,0
5,0,633790200148438867,76771,3.1068484783172607,1.2036384344100952,0.5644360184669495,0
5,3,633790200148979451,76772,4.433102607727051,0.867311418056488,0.0726087167859077,0
5,2,633790200149249741,76773,4.1863203048706055,1.3249751329421997,0.3862604200839996,0
5,0,633790200149520040,76774,3.241697072982788,1.4167300462722778,0.3587441444396972,0
5,1,633790200149790339,76775,3.2026848793029785,1.551560878753662,0.3565283715724945,0
5,3,633790200150060630,76776,4.377816200256348,0.9682046175003052,0.2896369397640228,0
5,2,633790200150330929,76777,4.163995265960693,1.323965549468994,0.4745368361473083,0
5,0,633790200150601222,76778,3.062941074371338,1.1685773134231567,0.4270931482315063,0
5,3,633790200151141808,76779,4.933661937713623,1.0493041276931765,0.5683634281158447,0
5,2,633790200151412101,76780,4.1846022605896,1.3387315273284912,0.4667611718177795,0
5,0,633790200151682392,76781,3.09032940864563,1.166122555732727,0.361943781375885,0
5,1,633790200151952683,76782,3.185497522354126,1.5709370374679563,0.4117332994937897,0
5,3,633790200152222982,76783,4.96726655960083,1.025056004524231,0.553877592086792,0
5,2,633790200152493275,76784,4.139471054077148,1.2686846256256104,0.4025436043739319,0
5,0,633790200152763573,76785,3.076089382171631,1.1822725534439087,0.3949234187602997,0
5,3,633790200153304159,76786,4.375489711761475,0.8684073686599731,-0.112561584,0
5,2,633790200153574450,76787,4.092891216278076,1.1793859004974363,0.4029342532157898,0
5,0,633790200153844746,76788,3.07450270652771,1.130438208580017,0.2890655100345611,0
5,1,633790200154115040,76789,3.202138185501098,1.6104470491409302,0.4644466042518616,0
5,3,633790200154385333,76790,4.3171563148498535,0.8826412558555603,0.0246468372642993,0
5,2,633790200154655630,76791,3.971846103668213,0.990844190120697,0.1014493256807327,0
5,0,633790200154925921,76792,3.1510956287384038,1.5468369722366333,0.5930787920951843,0
5,3,633790200155466502,76793,4.360024452209473,0.9440695643424988,0.0656972676515579,0
5,2,633790200155736801,76794,4.081718444824219,1.0971450805664062,0.2476020753383636,0
5,0,633790200156007091,76795,3.2254769802093506,1.470510959625244,0.3912666141986847,0
5,1,633790200156277390,76796,3.224426746368408,1.5862128734588623,0.3556298315525055,0
5,3,633790200156547689,76797,4.929415702819824,1.0330970287322998,0.4826404452323913,0
5,2,633790200156817979,76798,3.975340843200684,0.9873473644256592,0.0736565291881561,0
5,0,633790200157088271,76799,3.389620542526245,1.6292755603790283,0.3393300175666809,0
5,3,633790200157628851,76800,4.883965015411377,1.3745447397232056,0.869035005569458,0
5,2,633790200157899149,76801,4.037130832672119,1.1704727411270142,0.3080795705318451,0
5,0,633790200158169439,76802,3.369753122329712,1.5900413990020752,0.3644671142101288,0
5,1,633790200158439734,76803,3.2519240379333496,1.5826925039291382,0.3252380788326263,0
5,3,633790200158710025,76804,4.847203254699707,1.4053242206573486,0.7309126257896423,0
5,2,633790200158980318,76805,4.050207138061523,1.043817162513733,0.0973477661609649,0
5,0,633790200159250610,76806,3.2359440326690674,1.4212900400161743,0.4942716062068939,0
5,3,633790200159791192,76807,4.80672025680542,1.323345184326172,0.7782937288284302,0
5,2,633790200160061483,76808,4.052136421203613,1.165212869644165,0.2564667761325836,0
5,0,633790200160331780,76809,3.1942217350006104,1.4574382305145264,0.3881416022777557,0
5,1,633790200160602077,76810,3.252807140350342,1.5899758338928225,0.301149308681488,0
5,3,633790200160872371,76811,4.86518669128418,1.288209080696106,0.669596254825592,0
5,0,633790200161412954,76812,3.33120346069336,1.5612739324569702,0.3236686587333679,0
5,3,633790200161953538,76813,4.163090705871582,1.2822144031524658,0.3935142755508423,0
5,2,633790200162223828,76814,4.088717460632324,1.2398173809051514,0.3903991281986236,0
5,0,633790200162494123,76815,3.1166975498199463,1.6053110361099243,0.5259063839912415,0
5,1,633790200162764414,76816,3.259182929992676,1.568915605545044,0.3672601282596588,0
5,3,633790200163034709,76817,4.188776969909668,1.0714274644851685,0.4708661139011383,0
5,2,633790200163305008,76818,4.057893753051758,1.2105250358581543,0.3292506039142608,0
5,0,633790200163575301,76819,3.1111974716186523,1.5997843742370603,0.5794286131858826,0
5,3,633790200164115889,76820,3.959652185440064,0.9884839057922364,0.5155263543128967,0
5,2,633790200164386179,76821,3.995519638061523,1.132328987121582,0.1873991191387176,0
5,0,633790200164656473,76822,3.347080945968628,1.5612821578979492,0.1123958602547645,0
5,1,633790200164926768,76823,3.246845960617065,1.5859835147857666,0.3609291613101959,0
5,3,633790200165197066,76824,4.150091171264648,0.907030701637268,0.3572596609592438,0
5,2,633790200165467357,76825,4.094510555267334,1.2015373706817627,0.2487682849168777,0
5,0,633790200165737647,76826,3.339885950088501,1.58316969871521,0.1225384846329689,0
5,3,633790200166278232,76827,4.157732009887695,1.1990422010421753,0.0965375825762748,0
5,2,633790200166548524,76828,4.119323253631592,1.2257158756256104,0.3373869657516479,0
5,0,633790200166818814,76829,3.0568175315856934,1.1517502069473269,0.3866450190544128,0
5,1,633790200167089111,76830,3.207674741744995,1.5831663608551023,0.2972428202629089,0
5,3,633790200167359410,76831,3.9755587577819824,1.2678899765014648,0.2010576426982879,0
5,2,633790200167629703,76832,4.091734409332275,1.1910618543624878,0.2292066663503646,0
5,0,633790200167899994,76833,3.381519556045532,1.5863734483718872,0.2327851802110672,0
5,3,633790200168440576,76834,3.967070817947388,1.177581787109375,0.275524377822876,0
5,2,633790200168710872,76835,4.049759387969971,1.2252713441848757,0.3846311271190643,0
5,0,633790200168981169,76836,3.3814799785614014,1.5879037380218506,0.2475529015064239,0
5,1,633790200169251461,76837,3.228273868560791,1.556792378425598,0.3107936084270477,0
5,2,633790200169792046,76838,4.078552722930908,1.2460004091262815,0.2904469966888428,0
5,0,633790200170062337,76839,3.094448566436768,1.1702600717544556,0.6577865481376648,0
5,3,633790200170602925,76840,3.5932693481445312,1.194416880607605,0.2229232043027877,0
5,2,633790200170873224,76841,4.033339023590088,1.250227451324463,0.4142935872077942,0
5,0,633790200171143517,76842,3.3720505237579346,1.6042742729187012,0.4451981484889984,0
5,1,633790200171413810,76843,3.235973834991455,1.6029164791107178,0.3780661225318908,0
5,3,633790200171684102,76844,5.091282844543457,1.1932281255722046,0.3916248977184295,0
5,2,633790200171954400,76845,4.064133644104004,1.291999578475952,0.2936395704746246,0
5,0,633790200172224690,76846,3.2100636959075928,1.5761710405349731,0.3499161601066589,0
5,3,633790200172765272,76847,4.258059501647949,0.7217689752578735,0.7885666489601135,0
5,2,633790200173035571,76848,4.042932033538818,1.287439227104187,0.2889750897884369,0
5,1,633790200173576156,76849,3.2115955352783203,1.5984420776367188,0.4036168754100799,0
5,3,633790200173846450,76850,4.496018886566162,1.3555476665496826,0.4051137864589691,0
5,2,633790200174116744,76851,4.033628463745117,1.292343020439148,0.3411448895931244,0
5,0,633790200174387041,76852,2.9542527198791504,0.1959027647972107,1.3820114135742188,0
5,3,633790200174927627,76853,4.5051774978637695,1.2949525117874146,0.4897597134113312,0
5,0,633790200175468216,76854,3.002994537353516,1.6721199750900269,0.5442031621932983,0
5,1,633790200175738513,76855,3.249009609222412,1.6195520162582395,0.3294393718242645,0
5,3,633790200176008807,76856,4.802734851837158,1.319266438484192,0.4695438742637634,0
5,2,633790200176279102,76857,3.941178321838379,1.1201461553573608,0.2666046321392059,0
5,0,633790200176549399,76858,2.987578630447388,1.6059858798980713,0.5238834023475647,0
5,3,633790200177089981,76859,4.503908157348633,1.298295259475708,0.2368291914463043,0
5,2,633790200177360276,76860,4.033884525299072,1.14736807346344,0.2371004372835159,0
5,0,633790200177630571,76861,3.059427261352539,1.5331685543060305,0.6434406042098999,0
5,1,633790200177900861,76862,3.240635633468628,1.641080379486084,0.345230758190155,0
5,2,633790200178441441,76863,4.061050891876221,1.246735692024231,0.2573192715644836,0
5,0,633790200178711734,76864,3.0215883255004883,1.5287209749221802,0.557172417640686,0
5,3,633790200179252317,76865,4.482003211975098,1.2350293397903442,0.441795289516449,0
5,2,633790200179522612,76866,4.036454200744629,1.176205039024353,0.2558293640613556,0
5,0,633790200179792908,76867,3.0326170921325684,1.546453833580017,0.5124498009681702,0
5,1,633790200180063198,76868,3.221796989440918,1.594566822052002,0.3996744453907013,0
5,3,633790200180333496,76869,4.809139251708984,1.1468219757080078,0.1860769093036651,0
5,2,633790200180603787,76870,4.081628799438477,1.216812014579773,0.2804791629314422,0
5,0,633790200180874077,76871,2.9993109703063965,1.617780089378357,0.4027700126171112,0
5,3,633790200181414665,76872,4.823207855224609,1.192731499671936,0.1701055020093917,0
5,2,633790200181684958,76873,4.035861015319824,1.252657771110535,0.3600862324237823,0
5,0,633790200181955248,76874,3.0869083404541016,1.5014101266860962,0.4145160615444183,0
5,1,633790200182225547,76875,3.220111131668091,1.6240724325180054,0.4137945175170898,0
5,3,633790200182495839,76876,4.824984073638916,1.2430031299591064,0.1228459179401397,0
5,2,633790200182766135,76877,4.024080753326416,1.1309168338775637,-0.072809726,0
5,0,633790200183036428,76878,3.109527826309204,1.5303539037704468,0.4628350734710693,0
5,3,633790200183577015,76879,4.568002700805664,1.3590457439422607,0.7133762836456299,0
5,2,633790200183847305,76880,4.015408515930176,1.1540018320083618,0.030203616246581,0
5,0,633790200184117597,76881,3.1249725818634038,1.5461149215698242,0.3632721900939941,0
5,1,633790200184387893,76882,3.253438234329224,1.5948487520217896,0.2742618322372436,0
5,3,633790200184658183,76883,4.700005531311035,0.963049590587616,0.3543044328689575,0
5,2,633790200184928477,76884,4.008424282073975,1.1715664863586426,0.098880797624588,0
5,0,633790200185198769,76885,3.122095823287964,1.540304183959961,0.4162506461143493,0
5,3,633790200185739358,76886,4.651861190795898,1.0487208366394043,0.2372756004333496,0
5,2,633790200186009651,76887,4.023064136505127,1.1567507982254028,0.0753834843635559,0
5,0,633790200186279946,76888,3.098545551300049,1.51072359085083,0.4349384903907776,0
5,1,633790200186550240,76889,3.2519640922546387,1.610849380493164,0.4550381004810333,0
5,3,633790200186820535,76890,4.782111167907715,1.1272637844085691,0.219858169555664,0
5,2,633790200187090827,76891,4.026677131652832,1.1490402221679688,0.025123119354248,0
5,0,633790200187361120,76892,3.080779552459717,1.5402296781539917,0.4170083403587341,0
5,2,633790200188171994,76893,4.012137413024902,1.1703476905822754,0.1802247017621994,0
5,0,633790200188442290,76894,3.066512107849121,1.6635959148406982,0.2623869180679321,0
5,1,633790200188712588,76895,3.227187395095825,1.5875734090805054,0.3325010538101196,0
5,2,633790200189253170,76896,4.028384208679199,1.2578362226486206,0.3119409382343292,0
5,0,633790200189523461,76897,3.0450921058654785,1.6814885139465332,0.4116430878639221,0
5,3,633790200190064041,76898,3.9077420234680176,0.8997299671173096,0.3484815657138824,0
5,2,633790200190334336,76899,3.993201732635498,1.1514804363250732,0.5200551748275757,0
5,0,633790200190604626,76900,3.0030038356781006,1.6682504415512085,0.3552958965301513,0
5,1,633790200190874916,76901,3.2237515449523926,1.583270788192749,0.3155873119831085,0
5,2,633790200191415502,76902,3.950732707977295,1.3014919757843018,0.422969102859497,0
5,0,633790200191685796,76903,2.970266819000244,1.6320486068725586,0.3571898937225342,0
5,3,633790200192226376,76904,3.83648419380188,1.343641757965088,1.0124902725219729,0
5,2,633790200192496669,76905,3.948154926300049,1.202135682106018,0.4934496879577636,0
5,0,633790200192766966,76906,2.998341560363769,1.62615966796875,0.4706224501132965,0
5,1,633790200193037257,76907,3.178236246109009,1.5494972467422483,0.3026471436023712,0
5,2,633790200193577843,76908,4.019566059112549,1.1964030265808103,0.1338218301534652,0
5,0,633790200193848138,76909,3.211906909942627,1.7102128267288208,0.393808901309967,0
5,2,633790200194659011,76910,4.028329372406006,1.231898546218872,0.139883279800415,0
5,0,633790200194929304,76911,3.241302013397217,1.628878116607666,0.4949570298194885,0
5,1,633790200195199600,76912,3.198838472366333,1.494133234024048,0.2270665764808654,0
5,2,633790200195740183,76913,4.095891952514648,0.975271463394165,0.3353663384914398,0
5,0,633790200196010481,76914,3.2460861206054688,1.5680296421051023,0.3755598366260528,0
5,2,633790200196821358,76915,3.976492404937744,1.2129513025283811,0.2313035875558853,0
5,0,633790200197091652,76916,3.1859726905822754,1.3232923746109009,0.3456423282623291,0
5,1,633790200197361949,76917,3.1509058475494385,1.4309046268463137,0.3091676831245422,0
5,3,633790200197632244,76918,4.73370885848999,0.904194712638855,0.6699864268302917,0
5,2,633790200197902543,76919,4.07763147354126,0.9554157257080078,0.3265429139137268,0
5,0,633790200198172837,76920,3.1945505142211914,1.3222744464874268,0.3382949829101562,0
5,3,633790200198713421,76921,4.93342399597168,1.5174211263656616,0.1435208022594452,0
5,2,633790200198983711,76922,4.178598403930664,1.276399850845337,-0.568036675,0
5,0,633790200199254007,76923,3.146644353866577,1.4521621465682983,0.2249042689800262,0
5,1,633790200199524306,76924,3.184318780899048,1.3585021495819092,0.0503156781196594,0
5,2,633790200200064886,76925,4.206521034240723,1.080311298370361,-0.148479611,0
5,0,633790200200335184,76926,3.0701351165771484,1.5771392583847046,0.3453158736228943,0
5,2,633790200201146060,76927,4.207275867462158,1.1269826889038086,-0.077159204,0
5,0,633790200201416354,76928,3.1904616355896,1.739152908325195,0.0603792928159236,0
5,1,633790200201686653,76929,3.1705729961395264,1.359597086906433,0.1183908954262733,0
5,2,633790200202227238,76930,4.1167473793029785,1.140998125076294,0.1429516524076461,0
5,0,633790200202497532,76931,3.231858253479004,1.7772692441940308,0.4055582284927368,0
5,2,633790200203308409,76932,4.187026977539063,1.091352105140686,0.0072023700922727,0
5,0,633790200203578700,76933,3.243491172790528,1.800657033920288,0.5247684717178345,0
5,1,633790200203848995,76934,3.1669132709503174,1.3051172494888306,-0.020047873,0
5,3,633790200204119286,76935,4.312746047973633,0.8485500812530518,-0.052333482,0
5,2,633790200204389579,76936,4.154295921325684,1.2145543098449707,0.141549676656723,0
5,0,633790200204659869,76937,3.2072598934173584,1.748315930366516,0.5082570314407349,0
5,3,633790200205200455,76938,4.074166297912598,0.9001650214195251,0.1453092247247696,0
5,2,633790200205470754,76939,4.029611110687256,1.199766755104065,0.060646966099739,0
5,0,633790200205741051,76940,3.241137981414795,1.800310492515564,0.5664750337600708,0
5,1,633790200206011348,76941,3.185896158218384,1.259416580200195,0.0722821727395057,0
5,3,633790200206281644,76942,4.1670122146606445,0.8824906349182129,0.1227727532386779,0
5,2,633790200206551943,76943,4.005027294158936,1.6156833171844482,0.1045742928981781,0
5,0,633790200206822238,76944,3.3523521423339844,1.5668036937713623,0.637376070022583,0
5,3,633790200207362826,76945,4.050148010253906,0.9430352449417114,0.414508044719696,0
5,2,633790200207633121,76946,4.5414228439331055,2.2311341762542725,0.738444983959198,0
5,0,633790200207903419,76947,3.305983781814575,1.6134158372879028,0.4273183643817901,0
5,1,633790200208173710,76948,3.024986982345581,1.2425224781036377,0.4841020405292511,0
5,3,633790200208444006,76949,4.240880012512207,0.9590736031532288,0.3196099102497101,0
5,2,633790200208714301,76950,4.510373592376709,2.250762462615967,0.7741924524307251,0
5,0,633790200208984593,76951,3.198690414428711,1.4555156230926514,0.5219730138778687,0
5,3,633790200209525177,76952,4.364904880523682,0.9670240879058838,0.4685551524162292,0
5,2,633790200209795468,76953,4.501424789428711,2.2641077041625977,0.7814628481864929,0
5,0,633790200210065766,76954,3.2125167846679688,0.9954558610916138,0.5311095118522644,0
5,1,633790200210336059,76955,3.014974355697632,0.7695245742797852,0.289310485124588,0
5,3,633790200210606349,76956,4.258193016052246,1.0985969305038452,0.2561543881893158,0
5,2,633790200210876641,76957,4.15114688873291,1.207245945930481,-0.050670102,0
5,0,633790200211146931,76958,3.241147518157959,0.991890788078308,0.5760034322738647,0
5,3,633790200211687511,76959,4.177631855010986,1.0989304780960083,0.1269389390945434,0
5,2,633790200211957801,76960,4.144063472747803,1.3390878438949585,0.0508117526769638,0
5,0,633790200212228091,76961,3.385807037353516,1.1403024196624756,0.6287639737129211,0
5,1,633790200212498383,76962,3.1100149154663086,0.8743663430213928,0.1649743616580963,0
5,3,633790200212768676,76963,4.463094711303711,0.9899107813835144,0.1293954253196716,0
5,2,633790200213038974,76964,4.1643805503845215,1.2432047128677368,0.0060120141133666,0
5,0,633790200213309267,76965,3.2257142066955566,0.9919204711914062,0.528426468372345,0
5,3,633790200213849855,76966,4.347071170806885,1.293250560760498,0.0591897256672382,0
5,2,633790200214120152,76967,4.160350799560547,1.3472026586532593,-0.06959334,0
5,0,633790200214390447,76968,3.23610520362854,1.0077852010726929,0.5456410646438599,0
5,1,633790200214660744,76969,3.330963611602783,1.1905022859573364,0.2132558971643448,0
